user_id,movie_id,title,rating,genres,year,movie_age,genre_count,movie_popularity,average_rating
579,2355,"Bug's Life, A (1998)",4.0,"['Adventure', 'Animation', 'Children', 'Comedy']",1998.0,28.0,4,75,3.533333333333333
603,1699,"Butcher Boy, The (1997)",5.0,"['Comedy', 'Drama']",1997.0,29.0,2,2,4.0
135,1,Toy Story (1995),4.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",1995.0,31.0,5,174,3.8936781609195403
336,1704,Good Will Hunting (1997),4.0,"['Drama', 'Romance']",1997.0,29.0,2,117,4.042735042735043
266,2916,Total Recall (1990),5.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1990.0,36.0,4,65,3.6384615384615384
140,5267,"Rookie, The (2002)",4.0,['Drama'],2002.0,24.0,1,11,3.3181818181818183
599,2376,"View to a Kill, A (1985)",2.0,"['Action', 'Adventure', 'Thriller']",1985.0,41.0,3,20,3.175
525,72226,Fantastic Mr. Fox (2009),4.5,"['Adventure', 'Animation', 'Children', 'Comedy', 'Crime']",2009.0,17.0,5,17,4.088235294117647
312,5225,And Your Mother Too (Y tu mamá también) (2001),5.0,"['Drama', 'Romance']",2001.0,25.0,2,15,3.9
380,103233,LEGO Batman: The Movie - DC Heroes Unite (2013),3.0,"['Action', 'Adventure', 'Animation']",2013.0,13.0,3,1,3.0
108,1204,Lawrence of Arabia (1962),5.0,"['Adventure', 'Drama', 'War']",1962.0,64.0,3,38,4.2631578947368425
177,1929,Grand Hotel (1932),4.0,"['Drama', 'Romance']",1932.0,94.0,2,2,4.0
104,105,"Bridges of Madison County, The (1995)",4.0,"['Drama', 'Romance']",1995.0,31.0,2,20,3.3
275,2357,Central Station (Central do Brasil) (1998),4.0,['Drama'],1998.0,28.0,1,5,4.5
279,115149,John Wick (2014),4.5,"['Action', 'Thriller']",2014.0,12.0,2,23,3.9130434782608696
290,1957,Chariots of Fire (1981),4.0,['Drama'],1981.0,45.0,1,8,4.3125
432,4995,"Beautiful Mind, A (2001)",4.5,"['Drama', 'Romance']",2001.0,25.0,2,96,4.036458333333333
177,4232,Spy Kids (2001),2.5,"['Action', 'Adventure', 'Children', 'Comedy']",2001.0,25.0,4,24,3.0
315,2553,Village of the Damned (1960),2.0,"['Horror', 'Sci-Fi', 'Thriller']",1960.0,66.0,3,3,3.0
102,432,City Slickers II: The Legend of Curly's Gold (1994),3.0,"['Adventure', 'Comedy', 'Western']",1994.0,32.0,3,33,2.515151515151515
327,356,Forrest Gump (1994),5.0,"['Comedy', 'Drama', 'Romance', 'War']",1994.0,32.0,4,276,4.153985507246377
434,1240,"Terminator, The (1984)",3.5,"['Action', 'Sci-Fi', 'Thriller']",1984.0,42.0,3,101,3.8465346534653464
280,4816,Zoolander (2001),4.0,['Comedy'],2001.0,25.0,1,39,3.4871794871794872
334,8360,Shrek 2 (2004),3.5,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical', 'Romance']",2004.0,22.0,6,75,3.58
17,1213,Goodfellas (1990),4.5,"['Crime', 'Drama']",1990.0,36.0,2,102,4.279411764705882
160,1722,Tomorrow Never Dies (1997),1.0,"['Action', 'Adventure', 'Thriller']",1997.0,29.0,3,37,2.945945945945946
448,94494,96 Minutes (2011) ,2.5,"['Drama', 'Thriller']",2011.0,15.0,2,1,2.5
567,88356,"Smurfs, The (2011)",0.5,"['Animation', 'Children', 'Comedy']",2011.0,15.0,3,3,1.8333333333333333
551,4262,Scarface (1983),3.5,"['Action', 'Crime', 'Drama']",1983.0,43.0,3,58,3.8793103448275863
438,8784,Garden State (2004),3.0,"['Comedy', 'Drama', 'Romance']",2004.0,22.0,3,45,3.7666666666666666
479,1295,"Unbearable Lightness of Being, The (1988)",3.0,['Drama'],1988.0,38.0,1,7,2.642857142857143
140,5902,Adaptation (2002),3.0,"['Comedy', 'Drama', 'Romance']",2002.0,24.0,3,38,3.9210526315789473
298,86332,Thor (2011),3.5,"['Action', 'Adventure', 'Drama', 'Fantasy', 'IMAX']",2011.0,15.0,5,27,3.574074074074074
298,44199,Inside Man (2006),2.5,"['Crime', 'Drama', 'Thriller']",2006.0,20.0,3,32,3.875
294,3544,Shakes the Clown (1992),3.0,['Comedy'],1992.0,34.0,1,2,2.0
275,45,To Die For (1995),2.0,"['Comedy', 'Drama', 'Thriller']",1995.0,31.0,3,27,3.259259259259259
274,5502,Signs (2002),3.5,"['Horror', 'Sci-Fi', 'Thriller']",2002.0,24.0,3,52,3.1153846153846154
495,4025,Miss Congeniality (2000),3.5,"['Comedy', 'Crime']",2000.0,26.0,2,56,3.080357142857143
280,34162,Wedding Crashers (2005),4.0,"['Comedy', 'Romance']",2005.0,21.0,2,50,3.55
479,5389,Spirit: Stallion of the Cimarron (2002),3.0,"['Adventure', 'Animation', 'Children', 'Western']",2002.0,24.0,4,2,3.5
330,2916,Total Recall (1990),4.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1990.0,36.0,4,65,3.6384615384615384
56,317,"Santa Clause, The (1994)",4.0,"['Comedy', 'Drama', 'Fantasy']",1994.0,32.0,3,65,3.1615384615384614
307,4039,Annie (1982),4.5,"['Children', 'Musical']",1982.0,44.0,2,14,3.0714285714285716
73,131013,Get Hard (2015),3.5,"['Comedy', 'Crime']",2015.0,11.0,2,8,3.125
29,70286,District 9 (2009),4.0,"['Mystery', 'Sci-Fi', 'Thriller']",2009.0,17.0,3,54,3.814814814814815
414,5291,Rashomon (Rashômon) (1950),4.0,"['Crime', 'Drama', 'Mystery']",1950.0,76.0,3,15,3.966666666666667
603,3771,The Golden Voyage of Sinbad (1973),4.0,"['Action', 'Adventure', 'Fantasy']",1973.0,53.0,3,3,4.0
411,272,"Madness of King George, The (1994)",2.0,"['Comedy', 'Drama']",1994.0,32.0,2,27,3.6666666666666665
448,2628,Star Wars: Episode I - The Phantom Menace (1999),2.0,"['Action', 'Adventure', 'Sci-Fi']",1999.0,27.0,3,120,3.1083333333333334
318,7265,"Dreamers, The (2003)",3.0,['Drama'],2003.0,23.0,1,12,3.7083333333333335
509,6888,Scary Movie 3 (2003),2.5,"['Comedy', 'Horror']",2003.0,23.0,2,15,2.0
414,249,Immortal Beloved (1994),4.0,"['Drama', 'Romance']",1994.0,32.0,2,13,3.6153846153846154
57,227,Drop Zone (1994),1.0,"['Action', 'Thriller']",1994.0,32.0,2,19,2.8947368421052633
56,173,Judge Dredd (1995),3.0,"['Action', 'Crime', 'Sci-Fi']",1995.0,31.0,3,55,2.6
438,2081,"Little Mermaid, The (1989)",3.5,"['Animation', 'Children', 'Comedy', 'Musical', 'Romance']",1989.0,37.0,5,54,3.4074074074074074
182,474,In the Line of Fire (1993),3.5,"['Action', 'Thriller']",1993.0,33.0,2,57,3.754385964912281
365,3252,Scent of a Woman (1992),1.5,['Drama'],1992.0,34.0,1,20,3.65
339,5617,Secretary (2002),4.5,"['Comedy', 'Drama', 'Romance']",2002.0,24.0,3,21,3.880952380952381
219,3006,"Insider, The (1999)",3.5,"['Drama', 'Thriller']",1999.0,27.0,2,23,3.8043478260869565
414,5328,Rain (2001),5.0,"['Drama', 'Romance']",2001.0,25.0,2,1,5.0
268,155,Beyond Rangoon (1995),1.0,"['Adventure', 'Drama', 'War']",1995.0,31.0,3,6,2.4166666666666665
103,1282,Fantasia (1940),3.5,"['Animation', 'Children', 'Fantasy', 'Musical']",1940.0,86.0,4,39,3.7435897435897436
380,3671,Blazing Saddles (1974),5.0,"['Comedy', 'Western']",1974.0,52.0,2,47,3.851063829787234
274,2502,Office Space (1999),4.5,"['Comedy', 'Crime']",1999.0,27.0,2,75,4.133333333333334
599,1992,Child's Play 2 (1990),1.5,"['Horror', 'Thriller']",1990.0,36.0,2,3,2.1666666666666665
555,3388,Harry and the Hendersons (1987),3.0,"['Children', 'Comedy']",1987.0,39.0,2,10,2.45
91,6461,"Unforgiven, The (1960)",3.5,"['Drama', 'Western']",1960.0,66.0,2,4,3.875
6,24,Powder (1995),4.0,"['Drama', 'Sci-Fi']",1995.0,31.0,2,22,3.25
445,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.5,"['Adventure', 'Animation', 'Fantasy']",2001.0,25.0,3,68,4.088235294117647
484,3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),4.0,"['Children', 'Comedy', 'Fantasy']",2000.0,26.0,3,24,3.0625
509,44972,Scary Movie 4 (2006),2.5,"['Comedy', 'Horror']",2006.0,20.0,2,12,2.25
19,708,"Truth About Cats & Dogs, The (1996)",3.0,"['Comedy', 'Romance']",1996.0,30.0,2,45,3.311111111111111
510,4322,Eight Men Out (1988),3.0,['Drama'],1988.0,38.0,1,7,3.642857142857143
610,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,"['Adventure', 'Fantasy']",2002.0,24.0,2,141,4.0212765957446805
445,60069,WALL·E (2008),3.5,"['Adventure', 'Animation', 'Children', 'Romance', 'Sci-Fi']",2008.0,18.0,5,84,4.089285714285714
91,356,Forrest Gump (1994),3.0,"['Comedy', 'Drama', 'Romance', 'War']",1994.0,32.0,4,276,4.153985507246377
263,3751,Chicken Run (2000),4.0,"['Animation', 'Children', 'Comedy']",2000.0,26.0,3,56,3.4375
560,67665,Anvil! The Story of Anvil (2008),3.5,"['Documentary', 'Musical']",2008.0,18.0,2,2,3.75
474,4039,Annie (1982),3.0,"['Children', 'Musical']",1982.0,44.0,2,14,3.0714285714285716
452,1275,Highlander (1986),5.0,"['Action', 'Adventure', 'Fantasy']",1986.0,40.0,3,42,3.75
599,3388,Harry and the Hendersons (1987),3.0,"['Children', 'Comedy']",1987.0,39.0,2,10,2.45
68,46530,Superman Returns (2006),4.5,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",2006.0,20.0,4,17,2.9705882352941178
530,440,Dave (1993),4.0,"['Comedy', 'Romance']",1993.0,33.0,2,58,3.586206896551724
486,95,Broken Arrow (1996),3.0,"['Action', 'Adventure', 'Thriller']",1996.0,30.0,3,74,2.918918918918919
453,4701,Rush Hour 2 (2001),5.0,"['Action', 'Comedy']",2001.0,25.0,2,26,3.1923076923076925
597,1077,Sleeper (1973),4.0,"['Comedy', 'Sci-Fi']",1973.0,53.0,2,24,3.6666666666666665
603,2135,Doctor Dolittle (1967),4.0,"['Adventure', 'Children', 'Musical']",1967.0,59.0,3,8,3.875
599,893,Mother Night (1996),3.0,['Drama'],1996.0,30.0,1,2,4.0
217,2571,"Matrix, The (1999)",3.0,"['Action', 'Sci-Fi', 'Thriller']",1999.0,27.0,3,214,4.184579439252336
448,435,Coneheads (1993),3.0,"['Comedy', 'Sci-Fi']",1993.0,33.0,2,48,2.46875
484,2706,American Pie (1999),4.0,"['Comedy', 'Romance']",1999.0,27.0,2,78,3.378205128205128
465,2819,Three Days of the Condor (3 Days of the Condor) (1975),4.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",1975.0,51.0,4,9,3.5555555555555554
448,136020,Spectre (2015),3.0,"['Action', 'Adventure', 'Crime']",2015.0,11.0,3,13,2.8461538461538463
606,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.5,"['Comedy', 'Romance']",2001.0,25.0,2,94,4.276595744680851
414,8914,Primer (2004),4.0,"['Drama', 'Sci-Fi']",2004.0,22.0,2,16,3.78125
78,1200,Aliens (1986),3.0,"['Action', 'Adventure', 'Horror', 'Sci-Fi']",1986.0,40.0,4,96,3.9270833333333335
448,45722,Pirates of the Caribbean: Dead Man's Chest (2006),2.5,"['Action', 'Adventure', 'Fantasy']",2006.0,20.0,3,55,3.518181818181818
274,40815,Harry Potter and the Goblet of Fire (2005),3.0,"['Adventure', 'Fantasy', 'Thriller', 'IMAX']",2005.0,21.0,4,60,3.808333333333333
112,788,"Nutty Professor, The (1996)",1.5,"['Comedy', 'Fantasy', 'Romance', 'Sci-Fi']",1996.0,30.0,4,61,2.622950819672131
68,1089,Reservoir Dogs (1992),3.5,"['Crime', 'Mystery', 'Thriller']",1992.0,34.0,3,109,4.192660550458716
58,141,"Birdcage, The (1996)",3.0,['Comedy'],1996.0,30.0,1,71,3.5422535211267605
498,434,Cliffhanger (1993),3.0,"['Action', 'Adventure', 'Thriller']",1993.0,33.0,3,67,2.970149253731343
28,47,Seven (a.k.a. Se7en) (1995),3.0,"['Mystery', 'Thriller']",1995.0,31.0,2,155,3.9838709677419355
316,2006,"Mask of Zorro, The (1998)",1.5,"['Action', 'Comedy', 'Romance']",1998.0,28.0,3,49,3.122448979591837
249,34150,Fantastic Four (2005),3.5,"['Action', 'Adventure', 'Sci-Fi']",2005.0,21.0,3,29,2.6551724137931036
448,1409,Michael (1996),3.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1996.0,30.0,4,22,2.4545454545454546
581,109487,Interstellar (2014),4.5,"['Sci-Fi', 'IMAX']",2014.0,12.0,2,56,3.8839285714285716
276,466,Hot Shots! Part Deux (1993),5.0,"['Action', 'Comedy', 'War']",1993.0,33.0,3,50,2.92
288,8361,"Day After Tomorrow, The (2004)",3.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",2004.0,22.0,5,42,3.011904761904762
387,903,Vertigo (1958),5.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",1958.0,68.0,4,44,4.034090909090909
57,2232,Cube (1997),1.0,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",1997.0,29.0,4,22,3.340909090909091
570,33794,Batman Begins (2005),3.5,"['Action', 'Crime', 'IMAX']",2005.0,21.0,3,92,3.7880434782608696
448,4602,Harlem Nights (1989),3.0,"['Comedy', 'Crime', 'Romance']",1989.0,37.0,3,3,3.0
282,3254,Wayne's World 2 (1993),4.0,['Comedy'],1993.0,33.0,1,19,3.3684210526315788
74,858,"Godfather, The (1972)",5.0,"['Crime', 'Drama']",1972.0,54.0,2,152,4.292763157894737
290,912,Casablanca (1942),5.0,"['Drama', 'Romance']",1942.0,84.0,2,83,4.313253012048193
182,2730,Barry Lyndon (1975),5.0,"['Drama', 'Romance', 'War']",1975.0,51.0,3,7,3.7142857142857144
490,89492,Moneyball (2011),4.0,['Drama'],2011.0,15.0,1,22,3.9318181818181817
274,2701,Wild Wild West (1999),2.5,"['Action', 'Comedy', 'Sci-Fi', 'Western']",1999.0,27.0,4,44,2.3295454545454546
470,316,Stargate (1994),3.0,"['Action', 'Adventure', 'Sci-Fi']",1994.0,32.0,3,117,3.3205128205128207
604,610,Heavy Metal (1981),5.0,"['Action', 'Adventure', 'Animation', 'Horror', 'Sci-Fi']",1981.0,45.0,5,24,3.4583333333333335
477,72308,Battlestar Galactica: The Plan (2009),4.5,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",2009.0,17.0,4,1,4.5
414,3041,Meatballs Part II (1984),1.0,['Comedy'],1984.0,42.0,1,5,2.3
457,1376,Star Trek IV: The Voyage Home (1986),4.0,"['Adventure', 'Comedy', 'Sci-Fi']",1986.0,40.0,3,40,3.5
540,2329,American History X (1998),5.0,"['Crime', 'Drama']",1998.0,28.0,2,102,4.196078431372549
448,118248,Dying of the Light (2014),1.5,"['Drama', 'Thriller']",2014.0,12.0,2,1,1.5
255,2858,American Beauty (1999),1.0,"['Drama', 'Romance']",1999.0,27.0,2,160,4.046875
552,2431,Patch Adams (1998),1.0,"['Comedy', 'Drama']",1998.0,28.0,2,21,3.4285714285714284
57,1608,Air Force One (1997),3.0,"['Action', 'Thriller']",1997.0,29.0,2,47,3.351063829787234
567,104841,Gravity (2013),1.5,"['Action', 'Sci-Fi', 'IMAX']",2013.0,13.0,3,25,3.52
331,96079,Skyfall (2012),4.0,"['Action', 'Adventure', 'Thriller', 'IMAX']",2012.0,14.0,4,38,3.8026315789473686
380,3246,Malcolm X (1992),4.0,['Drama'],1992.0,34.0,1,11,4.2272727272727275
182,6932,Shattered Glass (2003),3.5,"['Crime', 'Drama']",2003.0,23.0,2,7,3.5
561,112171,"Equalizer, The (2014)",3.0,"['Action', 'Crime', 'Thriller']",2014.0,12.0,3,9,3.2777777777777777
561,4121,Innerspace (1987),3.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",1987.0,39.0,4,11,3.1818181818181817
522,80463,"Social Network, The (2010)",4.5,['Drama'],2010.0,16.0,1,52,3.8653846153846154
414,6832,Regarding Henry (1991),4.0,['Drama'],1991.0,35.0,1,4,3.75
89,55269,"Darjeeling Limited, The (2007)",2.5,"['Adventure', 'Comedy', 'Drama']",2007.0,19.0,3,17,3.4411764705882355
18,38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),4.0,"['Adventure', 'Animation', 'Children', 'Comedy']",2005.0,21.0,4,26,3.6153846153846154
58,21,Get Shorty (1995),4.0,"['Comedy', 'Crime', 'Thriller']",1995.0,31.0,3,64,3.578125
103,5673,Punch-Drunk Love (2002),4.5,"['Comedy', 'Drama', 'Romance']",2002.0,24.0,3,24,3.5208333333333335
120,765,Jack (1996),3.0,"['Comedy', 'Drama']",1996.0,30.0,2,16,3.1875
274,2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",4.5,"['Adventure', 'Children', 'Comedy', 'Drama']",1986.0,40.0,4,5,3.8
597,2858,American Beauty (1999),5.0,"['Drama', 'Romance']",1999.0,27.0,2,160,4.046875
354,454,"Firm, The (1993)",3.5,"['Drama', 'Thriller']",1993.0,33.0,2,79,3.5632911392405062
445,1197,"Princess Bride, The (1987)",5.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",1987.0,39.0,5,110,4.25
331,2959,Fight Club (1999),4.0,"['Action', 'Crime', 'Drama', 'Thriller']",1999.0,27.0,4,173,4.2398843930635834
287,2804,"Christmas Story, A (1983)",3.0,"['Children', 'Comedy']",1983.0,43.0,2,47,3.978723404255319
17,910,Some Like It Hot (1959),3.5,"['Comedy', 'Crime']",1959.0,67.0,2,39,3.91025641025641
53,1100,Days of Thunder (1990),5.0,"['Action', 'Drama', 'Romance']",1990.0,36.0,3,9,2.9444444444444446
64,1090,Platoon (1986),5.0,"['Drama', 'War']",1986.0,40.0,2,47,4.042553191489362
216,3977,Charlie's Angels (2000),4.0,"['Action', 'Comedy']",2000.0,26.0,2,63,2.7142857142857144
489,551,"Nightmare Before Christmas, The (1993)",4.5,"['Animation', 'Children', 'Fantasy', 'Musical']",1993.0,33.0,4,73,3.5
434,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),2.5,"['Adventure', 'Children', 'Fantasy']",2001.0,25.0,3,90,3.7333333333333334
489,58559,"Dark Knight, The (2008)",4.0,"['Action', 'Crime', 'Drama', 'IMAX']",2008.0,18.0,4,117,4.183760683760684
230,616,"Aristocats, The (1970)",1.0,"['Animation', 'Children']",1970.0,56.0,2,34,3.411764705882353
414,115617,Big Hero 6 (2014),3.5,"['Action', 'Animation', 'Comedy']",2014.0,12.0,3,32,4.015625
28,42004,Transamerica (2005),2.5,"['Adventure', 'Comedy', 'Drama']",2005.0,21.0,3,5,3.5
469,3108,"Fisher King, The (1991)",5.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1991.0,35.0,4,32,3.765625
135,3623,Mission: Impossible II (2000),2.0,"['Action', 'Adventure', 'Thriller']",2000.0,26.0,3,60,2.683333333333333
465,3101,Fatal Attraction (1987),4.0,"['Drama', 'Thriller']",1987.0,39.0,2,27,3.074074074074074
292,49272,Casino Royale (2006),3.5,"['Action', 'Adventure', 'Thriller']",2006.0,20.0,3,63,3.9206349206349205
560,39435,"Legend of Zorro, The (2005)",3.5,"['Action', 'Adventure', 'Drama', 'Western']",2005.0,21.0,4,4,3.0
288,1304,Butch Cassidy and the Sundance Kid (1969),4.0,"['Action', 'Western']",1969.0,57.0,2,55,3.9
119,2701,Wild Wild West (1999),3.0,"['Action', 'Comedy', 'Sci-Fi', 'Western']",1999.0,27.0,4,44,2.3295454545454546
177,105844,12 Years a Slave (2013),4.0,['Drama'],2013.0,13.0,1,13,3.8076923076923075
462,4979,"Royal Tenenbaums, The (2001)",1.0,"['Comedy', 'Drama']",2001.0,25.0,2,56,3.6875
590,1283,High Noon (1952),5.0,"['Drama', 'Western']",1952.0,74.0,2,15,4.3
36,2794,European Vacation (aka National Lampoon's European Vacation) (1985),3.0,"['Adventure', 'Comedy', 'Romance']",1985.0,41.0,3,14,2.607142857142857
567,118700,Selma (2014),2.0,['Drama'],2014.0,12.0,1,1,2.0
66,3100,"River Runs Through It, A (1992)",4.5,['Drama'],1992.0,34.0,1,18,3.9722222222222223
563,58347,Penelope (2006),2.0,"['Comedy', 'Fantasy', 'Romance']",2006.0,20.0,3,4,3.5
140,4349,Catch-22 (1970),3.0,"['Comedy', 'War']",1970.0,56.0,2,7,3.7142857142857144
249,2617,"Mummy, The (1999)",4.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror', 'Thriller']",1999.0,27.0,6,71,3.112676056338028
184,87483,Mr. Popper's Penguins (2011),2.0,['Comedy'],2011.0,15.0,1,4,2.875
453,4234,"Tailor of Panama, The (2001)",4.0,"['Drama', 'Thriller']",2001.0,25.0,2,3,3.3333333333333335
558,5293,Changing Lanes (2002),3.0,"['Drama', 'Thriller']",2002.0,24.0,2,8,3.25
213,2410,Rocky III (1982),4.5,"['Action', 'Drama']",1982.0,44.0,2,23,2.760869565217391
275,5745,"Four Seasons, The (1981)",5.0,"['Comedy', 'Drama']",1981.0,45.0,2,1,5.0
466,63082,Slumdog Millionaire (2008),2.0,"['Crime', 'Drama', 'Romance']",2008.0,18.0,3,58,3.8189655172413794
140,1304,Butch Cassidy and the Sundance Kid (1969),5.0,"['Action', 'Western']",1969.0,57.0,2,55,3.9
135,2115,Indiana Jones and the Temple of Doom (1984),4.0,"['Action', 'Adventure', 'Fantasy']",1984.0,42.0,3,82,3.6280487804878048
208,2916,Total Recall (1990),4.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1990.0,36.0,4,65,3.6384615384615384
348,2329,American History X (1998),5.0,"['Crime', 'Drama']",1998.0,28.0,2,102,4.196078431372549
524,593,"Silence of the Lambs, The (1991)",4.0,"['Crime', 'Horror', 'Thriller']",1991.0,35.0,3,226,4.15929203539823
349,356,Forrest Gump (1994),5.0,"['Comedy', 'Drama', 'Romance', 'War']",1994.0,32.0,4,276,4.153985507246377
387,3397,"Great Muppet Caper, The (1981)",3.0,"['Children', 'Comedy']",1981.0,45.0,2,11,3.4545454545454546
248,1210,Star Wars: Episode VI - Return of the Jedi (1983),3.5,"['Action', 'Adventure', 'Sci-Fi']",1983.0,43.0,3,158,4.1455696202531644
92,2087,Peter Pan (1953),4.5,"['Animation', 'Children', 'Fantasy', 'Musical']",1953.0,73.0,4,35,3.4857142857142858
307,65088,Bedtime Stories (2008),4.0,"['Adventure', 'Children', 'Comedy']",2008.0,18.0,3,11,3.3636363636363638
448,1918,Lethal Weapon 4 (1998),3.0,"['Action', 'Comedy', 'Crime', 'Thriller']",1998.0,28.0,4,23,2.8260869565217392
160,653,Dragonheart (1996),4.0,"['Action', 'Adventure', 'Fantasy']",1996.0,30.0,3,53,3.1132075471698113
68,44199,Inside Man (2006),4.0,"['Crime', 'Drama', 'Thriller']",2006.0,20.0,3,32,3.875
434,59315,Iron Man (2008),4.0,"['Action', 'Adventure', 'Sci-Fi']",2008.0,18.0,3,78,3.858974358974359
448,8623,Roxanne (1987),3.5,"['Comedy', 'Romance']",1987.0,39.0,2,9,3.2777777777777777
139,54001,Harry Potter and the Order of the Phoenix (2007),3.0,"['Adventure', 'Drama', 'Fantasy', 'IMAX']",2007.0,19.0,4,49,3.816326530612245
104,56775,National Treasure: Book of Secrets (2007),3.0,"['Action', 'Adventure']",2007.0,19.0,2,19,2.973684210526316
608,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",2.5,"['Drama', 'Horror', 'Mystery', 'Thriller']",1994.0,32.0,4,10,3.1
483,5628,Wasabi (2001),4.5,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",2001.0,25.0,5,4,3.75
605,1381,Grease 2 (1982),2.5,"['Comedy', 'Musical', 'Romance']",1982.0,44.0,3,16,2.03125
3,5746,Galaxy of Terror (Quest) (1981),5.0,"['Action', 'Horror', 'Mystery', 'Sci-Fi']",1981.0,45.0,4,1,5.0
610,168252,Logan (2017),5.0,"['Action', 'Sci-Fi']",2017.0,9.0,2,19,4.368421052631579
599,103245,Adam and Eve (National Lampoon's Adam & Eve) (2005),2.5,"['Comedy', 'Drama', 'Romance']",2005.0,21.0,3,1,2.5
62,1682,"Truman Show, The (1998)",4.5,"['Comedy', 'Drama', 'Sci-Fi']",1998.0,28.0,3,106,3.80188679245283
249,63113,Quantum of Solace (2008),3.5,"['Action', 'Adventure', 'Thriller']",2008.0,18.0,3,28,3.3392857142857144
129,33493,Star Wars: Episode III - Revenge of the Sith (2005),3.5,"['Action', 'Adventure', 'Sci-Fi']",2005.0,21.0,3,64,3.5234375
513,2174,Beetlejuice (1988),3.5,"['Comedy', 'Fantasy']",1988.0,38.0,2,76,3.473684210526316
232,858,"Godfather, The (1972)",4.0,"['Crime', 'Drama']",1972.0,54.0,2,152,4.292763157894737
6,527,Schindler's List (1993),3.0,"['Drama', 'War']",1993.0,33.0,2,174,4.221264367816092
414,2021,Dune (1984),5.0,"['Adventure', 'Sci-Fi']",1984.0,42.0,2,27,3.3333333333333335
67,2011,Back to the Future Part II (1989),4.0,"['Adventure', 'Comedy', 'Sci-Fi']",1989.0,37.0,3,68,3.4558823529411766
561,1,Toy Story (1995),4.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",1995.0,31.0,5,174,3.8936781609195403
483,51255,Hot Fuzz (2007),5.0,"['Action', 'Comedy', 'Crime', 'Mystery']",2007.0,19.0,4,52,3.9711538461538463
486,318,"Shawshank Redemption, The (1994)",5.0,"['Crime', 'Drama']",1994.0,32.0,2,257,4.455252918287938
448,3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",4.0,['Comedy'],1991.0,35.0,1,19,3.236842105263158
480,1777,"Wedding Singer, The (1998)",4.0,"['Comedy', 'Romance']",1998.0,28.0,2,45,3.566666666666667
4,593,"Silence of the Lambs, The (1991)",5.0,"['Crime', 'Horror', 'Thriller']",1991.0,35.0,3,226,4.15929203539823
319,106920,Her (2013),4.0,"['Drama', 'Romance', 'Sci-Fi']",2013.0,13.0,3,21,3.8095238095238093
432,49530,Blood Diamond (2006),2.5,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'War']",2006.0,20.0,6,43,3.7209302325581395
418,7153,"Lord of the Rings: The Return of the King, The (2003)",5.0,"['Action', 'Adventure', 'Drama', 'Fantasy']",2003.0,23.0,4,141,4.1063829787234045
469,1288,This Is Spinal Tap (1984),4.0,['Comedy'],1984.0,42.0,1,47,3.9468085106382977
555,3649,American Gigolo (1980),2.0,['Drama'],1980.0,46.0,1,8,2.6875
330,1923,There's Something About Mary (1998),5.0,"['Comedy', 'Romance']",1998.0,28.0,2,86,3.6569767441860463
405,7371,Dogville (2003),4.5,"['Drama', 'Mystery', 'Thriller']",2003.0,23.0,3,15,4.033333333333333
232,54997,3:10 to Yuma (2007),4.0,"['Action', 'Crime', 'Drama', 'Western']",2007.0,19.0,4,19,3.9473684210526314
448,3578,Gladiator (2000),4.0,"['Action', 'Adventure', 'Drama']",2000.0,26.0,3,139,3.949640287769784
603,457,"Fugitive, The (1993)",3.0,['Thriller'],1993.0,33.0,1,153,4.0
20,3555,U-571 (2000),3.0,"['Action', 'Thriller', 'War']",2000.0,26.0,3,26,3.480769230769231
416,608,Fargo (1996),4.5,"['Comedy', 'Crime', 'Drama', 'Thriller']",1996.0,30.0,4,144,4.111111111111111
